   i    yr   yplus    vz_avg    vz_rms  vr_rms  vphi_rms
   57,   .0946843854, 38.1448942371, 14.8553885867,  4.3463267904,   .7518334800,  1.3807396935
   58,   .0963455150, 38.8141029080, 14.9074719643,  4.2665892405,   .7622572700,  1.3826599664
   59,   .0980066445, 39.4833115788, 14.9584041021,  4.1887378236,   .7722577293,  1.3843737687
   60,   .0996677741, 40.1525202496, 15.0082148624,  4.1130360780,   .7818245652,  1.3858497801
   61,   .1013289037, 40.8217289204, 15.0569259247,  4.0397677286,   .7909438427,  1.3870409607
   62,   .1029900332, 41.4909375913, 15.1045486642,  3.9692870005,   .7996142723,  1.3878914375
   63,   .1046511628, 42.1601462621, 15.1510813814,  3.9019243523,   .8078330118,  1.3882527441
   64,   .1063122924, 42.8293549329, 15.1965105585,  3.8377217582,   .8156329176,  1.3880982258
   65,   .1079734219, 43.4985636038, 15.2408241844,  3.7766760449,   .8229975199,  1.3874206189
   66,   .1096345515, 44.1677722746, 15.2840245569,  3.7187430600,   .8299293488,  1.3861763913
   67,   .1112956811, 44.8369809454, 15.3261299089,  3.6637897767,   .8364391733,  1.3843172803
   68,   .1129568106, 45.5061896162, 15.3671608094,  3.6116297103,   .8425276917,  1.3818198388
   69,   .1146179402, 46.1753982871, 15.4071449096,  3.5620725261,   .8481975809,  1.3786792058
   70,   .1162790698, 46.8446069579, 15.4461207072,  3.5148918086,   .8534563353,  1.3749173276
   71,   .1179401993, 47.5138156287, 15.4841423330,  3.4698237048,   .8582982639,  1.3705658291
   72,   .1196013289, 48.1830242995, 15.5212672802,  3.4266233023,   .8627085600,  1.3656919385
   73,   .1212624585, 48.8522329704, 15.5575600172,  3.3850906685,   .8666792943,  1.3603826557
   74,   .1229235880, 49.5214416412, 15.5930851063,  3.3450419402,   .8702002403,  1.3547313856
   75,   .1245847176, 50.1906503120, 15.6279061205,  3.3063177055,   .8732604822,  1.3488354418
   76,   .1262458472, 50.8598589829, 15.6620811179,  3.2687492816,   .8758615644,  1.3427452999
   77,   .1279069767, 51.5290676537, 15.6956765722,  3.2321628755,   .8779934819,  1.3365693594
   78,   .1295681063, 52.1982763245, 15.7287618813,  3.1964987041,   .8796722525,  1.3304374710
   79,   .1312292359, 52.8674849953, 15.7613854795,  3.1611327304,   .8809074027,  1.3240233407
   80,   .1328903654, 53.5366936662, 15.7935742607,  3.1262193750,   .8816769730,  1.3174471970
   81,   .1345514950, 54.2059023370, 15.8253694084,  3.0918181585,   .8819882105,  1.3108209653
   82,   .1362126246, 54.8751110078, 15.8568060543,  3.0579471111,   .8818488178,  1.3042179725
   83,   .1378737542, 55.5443196786, 15.8879029803,  3.0246691774,   .8812673945,  1.2977204223
   84,   .1395348837, 56.2135283495, 15.9186795474,  2.9920548597,   .8802566497,  1.2913812176
   85,   .1411960133, 56.8827370203, 15.9492135235,  2.9597591926,   .8788274406,  1.2850354796
   86,   .1428571429, 57.5519456911, 15.9795311188,  2.9277717852,   .8769875285,  1.2786774647
   87,   .1445182724, 58.2211543620, 16.0096541412,  2.8960860549,   .8747460438,  1.2722840644
   88,   .1461794020, 58.8903630328, 16.0396001468,  2.8647081360,   .8721136641,  1.2658207783
   89,   .1478405316, 59.5595717036, 16.0693549494,  2.8340124062,   .8691076233,  1.2592725567
   90,   .1495016611, 60.2287803744, 16.0989672083,  2.8037067766,   .8657622384,  1.2525585944
   91,   .1511627907, 60.8979890453, 16.1284994447,  2.7733993036,   .8620896593,  1.2455423719
   92,   .1528239203, 61.5671977161, 16.1580171231,  2.7435075987,   .8581440219,  1.2384385861
   93,   .1544850498, 62.2364063869, 16.1874118904,  2.7141302781,   .8539474169,  1.2309365680
   94,   .1561461794, 62.9056150577, 16.2166653107,  2.6853586245,   .8495280981,  1.2230224335
   95,   .1578073090, 63.5748237286, 16.2457248209,  2.6572937212,   .8449239519,  1.2147998857
   96,   .1594684385, 64.2440323994, 16.2745887160,  2.6299513371,   .8401796910,  1.2064613345
   97,   .1611295681, 64.9132410702, 16.3032759614,  2.6034104722,   .8353017008,  1.1981694947
   98,   .1627906977, 65.5824497410, 16.3318035004,  2.5774780085,   .8303715100,  1.1900315859
   99,   .1644518272, 66.2516584119, 16.3601836885,  2.5520623092,   .8254146116,  1.1821405621
  100,   .1661129568, 66.9208670827, 16.3884287481,  2.5270790130,   .8204487285,  1.1745614120
  101,   .1677740864, 67.5900757535, 16.4165504119,  2.5024390001,   .8154903132,  1.1673353148
  102,   .1694352159, 68.2592844244, 16.4445600656,  2.4780556955,   .8105543680,  1.1604834260
  103,   .1710963455, 68.9284930952, 16.4724688791,  2.4538522313,   .8056542774,  1.1540106204
  104,   .1727574751, 69.5977017660, 16.5002879273,  2.4297684560,   .8008016520,  1.1479091845
  105,   .1744186047, 70.2669104368, 16.5280282986,  2.4057677830,   .7960061862,  1.1421624527
  106,   .1760797342, 70.9361191077, 16.5557011918,  2.3818438648,   .7912755304,  1.1367483804
  107,   .1777408638, 71.6053277785, 16.5833180009,  2.3580270825,   .7866151786,  1.1316430468
  108,   .1794019934, 72.2745364493, 16.6108903884,  2.3343908382,   .7820283736,  1.1268240795
  109,   .1810631229, 72.9437451201, 16.6384270144,  2.3110721969,   .7775193667,  1.1222847800
  110,   .1827242525, 73.6129537910, 16.6659313692,  2.2881356050,   .7731345008,  1.1178862320
  111,   .1843853821, 74.2821624618, 16.6934868630,  2.2650337223,   .7688338747,  1.1135906571
  112,   .1860465116, 74.9513711326, 16.7211040890,  2.2418099987,   .7646170334,  1.1093416934
  113,   .1877076412, 75.6205798035, 16.7487833613,  2.2185418468,   .7604868322,  1.1050669045
  114,   .1893687708, 76.2897884743, 16.7765174790,  2.1953117620,   .7564461589,  1.1006981388
  115,   .1910299003, 76.9589971451, 16.8043008967,  2.1722082477,   .7525119203,  1.0962270674
  116,   .1926910299, 77.6282058159, 16.8321400092,  2.1492696735,   .7487915147,  1.0918125871
  117,   .1943521595, 78.2974144868, 16.8600554956,  2.1262409396,   .7452484080,  1.0872714235
  118,   .1960132890, 78.9666231576, 16.8880495798,  2.1030766133,   .7418268408,  1.0826102600
  119,   .1976744186, 79.6358318284, 16.9161135066,  2.0799463362,   .7385250578,  1.0778317477
  120,   .1993355482, 80.3050404992, 16.9442363475,  2.0570080790,   .7353354914,  1.0729382279
  121,   .2009966777, 80.9742491701, 16.9724051463,  2.0344052606,   .7322461880,  1.0679328433
  122,   .2026578073, 81.6434578409, 17.0006050701,  2.0122643891,   .7292423104,  1.0628203561
  123,   .2043189369, 82.3126665117, 17.0288195746,  1.9906931034,   .7263075623,  1.0576076539
  124,   .2059800664, 82.9818751825, 17.0570305906,  1.9697784969,   .7234254138,  1.0523039371
  125,   .2076411960, 83.6510838534, 17.0852187370,  1.9495856147,   .7205800408,  1.0469205963
  126,   .2093023256, 84.3202925242, 17.1133635635,  1.9301560220,   .7177569238,  1.0414708034
  127,   .2109634551, 84.9895011950, 17.1414438224,  1.9115063604,   .7149430828,  1.0359688528
  128,   .2126245847, 85.6587098659, 17.1694377713,  1.8936268193,   .7121269548,  1.0304293025
  129,   .2142857143, 86.3279185367, 17.1973235034,  1.8764794705,   .7092979449,  1.0248659755
  130,   .2159468439, 86.9971272075, 17.2249604808,  1.8606323551,   .7065783907,  1.0193982539
  131,   .2176079734, 87.6663358783, 17.2524600927,  1.8454850448,   .7038821259,  1.0138782120
  132,   .2192691030, 88.3355445492, 17.2798642722,  1.8307175615,   .7011566139,  1.0082898958
  133,   .2209302326, 89.0047532200, 17.3071444617,  1.8163442861,   .6984151934,  1.0026831773
  134,   .2225913621, 89.6739618908, 17.3342753835,  1.8023474000,   .6956659875,   .9970922404
  135,   .2242524917, 90.3431705616, 17.3612347577,  1.7886768773,   .6929113638,   .9915348529
  136,   .2259136213, 91.0123792325, 17.3878528463,  1.7757991939,   .6902147743,   .9859459588
  137,   .2275747508, 91.6815879033, 17.4141383109,  1.7633401104,   .6876348851,   .9802886008
  138,   .2292358804, 92.3507965741, 17.4402385965,  1.7507272919,   .6851159130,   .9746313775
  139,   .2308970100, 93.0200052450, 17.4661305449,  1.7383927457,   .6826937452,   .9691612362
  140,   .2325581395, 93.6892139158, 17.4918380736,  1.7264226019,   .6803585787,   .9637861798
  141,   .2342192691, 94.3584225866, 17.5173888928,  1.7143702387,   .6780810375,   .9581907984
  142,   .2358803987, 95.0276312574, 17.5427850475,  1.7022548674,   .6758426449,   .9523940716
  143,   .2375415282, 95.6968399283, 17.5680279339,  1.6900980795,   .6736299889,   .9464129959
  144,   .2392026578, 96.3660485991, 17.5931183297,  1.6779241933,   .6714339776,   .9402640007
  145,   .2408637874, 97.0352572699, 17.6180564319,  1.6657605864,   .6692489630,   .9339639706
  146,   .2425249169, 97.7044659407, 17.6428418986,  1.6536379440,   .6670718262,   .9275309102
  147,   .2441860465, 98.3736746116, 17.6674738933,  1.6415903501,   .6649011052,   .9209842898
  148,   .2458471761, 99.0428832824, 17.6919511281,  1.6296551476,   .6627362323,   .9143451134
  149,   .2475083056, 99.7120919532, 17.7162719043,  1.6178725005,   .6605769372,   .9076357497
  150,   .2491694352,100.3813006241, 17.7404341472,  1.6062845973,   .6584228476,   .9008795663
  151,   .2508305648,101.0505092949, 17.7644354349,  1.5949344493,   .6562733071,   .8941004092
  152,   .2524916944,101.7197179657, 17.7882730163,  1.5838642519,   .6541274051,   .8873219647
  153,   .2541528239,102.3889266365, 17.8119438192,  1.5731132974,   .6519841983,   .8805670469
  154,   .2558139535,103.0581353074, 17.8354444451,  1.5627154521,   .6498430802,   .8738568495
  155,   .2574750831,103.7273439782, 17.8587711496,  1.5526962350,   .6477042387,   .8672102061
  156,   .2591362126,104.3965526490, 17.8819198077,  1.5430695703,   .6455691235,   .8606429054
  157,   .2607973422,105.0657613198, 17.9048326049,  1.5337345051,   .6435799630,   .8542292529
  158,   .2624584718,105.7349699907, 17.9275648235,  1.5247303545,   .6415759776,   .8478515640
  159,   .2641196013,106.4041786615, 17.9501885644,  1.5161303738,   .6395729853,   .8415067446
  160,   .2657807309,107.0733873323, 17.9726017013,  1.5076953779,   .6375867770,   .8351631790
  161,   .2674418605,107.7425960031, 17.9948015402,  1.4994053697,   .6356242282,   .8288401265
  162,   .2691029900,108.4118046740, 18.0167838849,  1.4912329614,   .6336922587,   .8225563010
  163,   .2707641196,109.0810133448, 18.0385432307,  1.4831437358,   .6317977421,   .8163299575
  164,   .2724252492,109.7502220156, 18.0600729737,  1.4750968557,   .6299474599,   .8101791874
  165,   .2740863787,110.4194306865, 18.0813656296,  1.4670458890,   .6281481200,   .8041224242
  166,   .2757475083,111.0886393573, 18.1024130556,  1.4589398136,   .6264064513,   .7981791584
  167,   .2774086379,111.7578480281, 18.1232066716,  1.4507241706,   .6247293848,   .7923708535
  168,   .2790697674,112.4270566989, 18.1437376731,  1.4423423304,   .6231243219,   .7867220556
  169,   .2807308970,113.0962653698, 18.1640498010,  1.4341903947,   .6215465064,   .7810680638
  170,   .2823920266,113.7654740406, 18.1841679507,  1.4261540543,   .6199794808,   .7754783843
  171,   .2840531561,114.4346827114, 18.2040652843,  1.4179604176,   .6184533050,   .7700882444
  172,   .2857142857,115.1038913822, 18.2237359327,  1.4096120930,   .6169726324,   .7649146945
  173,   .2873754153,115.7731000531, 18.2431734885,  1.4011127298,   .6155403238,   .7599768639
  174,   .2890365449,116.4423087239, 18.2623711274,  1.3924667220,   .6141575608,   .7552968570
  175,   .2906976744,117.1115173947, 18.2813217205,  1.3836787348,   .6128239645,   .7509004775
  176,   .2923588040,117.7807260656, 18.2999471703,  1.3745686068,   .6115904847,   .7468406133
  177,   .2940199336,118.4499347364, 18.3182696630,  1.3652110589,   .6104137473,   .7429817152
  178,   .2956810631,119.1191434072, 18.3363336235,  1.3561546848,   .6092615354,   .7392566528
  179,   .2973421927,119.7883520780, 18.3543433288,  1.3474661015,   .6082337986,   .7353711804
  180,   .2990033223,120.4575607489, 18.3721708302,  1.3387616253,   .6072142720,   .7315148587
  181,   .3006644518,121.1267694197, 18.3898184659,  1.3300535487,   .6062036867,   .7277022583
  182,   .3023255814,121.7959780905, 18.4072883848,  1.3213536638,   .6052041006,   .7239482589
  183,   .3039867110,122.4651867613, 18.4245824532,  1.3126714740,   .6042189765,   .7202680041
  184,   .3056478405,123.1343954322, 18.4417021610,  1.3040125697,   .6032531609,   .7166768659
  185,   .3073089701,123.8036041030, 18.4586647778,  1.2953991195,   .6023032116,   .7132184812
  186,   .3089700997,124.4728127738, 18.4754787367,  1.2867971283,   .6013539631,   .7099103001
  187,   .3106312292,125.1420214447, 18.4921180221,  1.2781340157,   .6004180635,   .7067080004
  188,   .3122923588,125.8112301155, 18.5085887045,  1.2693953740,   .5994952757,   .7036218763
  189,   .3139534884,126.4804387863, 18.5248967079,  1.2605665400,   .5985836662,   .7006572952
  190,   .3156146179,127.1496474571, 18.5410477245,  1.2516330350,   .5976800563,   .6978147366
  191,   .3172757475,127.8188561280, 18.5570471314,  1.2425810317,   .5967804869,   .6950899395
  192,   .3189368771,128.4880647988, 18.5728999082,  1.2333978259,   .5958806637,   .6924741515
  193,   .3205980066,129.1572734696, 18.5886075360,  1.2240871755,   .5950047295,   .6899666679
  194,   .3222591362,129.8264821404, 18.6041693170,  1.2146720586,   .5942002275,   .6875742288
  195,   .3239202658,130.4956908113, 18.6195974560,  1.2051120424,   .5933869208,   .6852438867
  196,   .3255813953,131.1648994821, 18.6348947445,  1.1954089337,   .5925634200,   .6829524554
  197,   .3272425249,131.8341081529, 18.6500632538,  1.1855673846,   .5917288754,   .6806743395
  198,   .3289036545,132.5033168237, 18.6651042721,  1.1755945112,   .5908827562,   .6783820807
  199,   .3305647841,133.1725254946, 18.6800182493,  1.1654994396,   .5900245287,   .6760469195
  200,   .3322259136,133.8417341654, 18.6948047501,  1.1552928187,   .5891532591,   .6736393651
  201,   .3338870432,134.5109428362, 18.7094210570,  1.1449620272,   .5882523246,   .6711790359
  202,   .3355481728,135.1801515071, 18.7238919793,  1.1345671666,   .5873232858,   .6686885045
  203,   .3372093023,135.8493601779, 18.7382618112,  1.1241819188,   .5863777945,   .6661247739
  204,   .3388704319,136.5185688487, 18.7525250288,  1.1138439571,   .5854107902,   .6634814248
  205,   .3405315615,137.1877775195, 18.7666757948,  1.1035901645,   .5844170061,   .6607552759
  206,   .3421926910,137.8569861904, 18.7807080487,  1.0934570992,   .5833914966,   .6579468272
  207,   .3438538206,138.5261948612, 18.7946155891,  1.0834814374,   .5823300718,   .6550606328
  208,   .3455149502,139.1954035320, 18.8083921471,  1.0737003460,   .5812296384,   .6521055872
  209,   .3471760797,139.8646122028, 18.8220314525,  1.0641517494,   .5800884487,   .6490951100
  210,   .3488372093,140.5338208737, 18.8355272911,  1.0548744629,   .5789062663,   .6460472162
  211,   .3504983389,141.2030295445, 18.8489593414,  1.0459218456,   .5777531540,   .6430109645
  212,   .3521594684,141.8722382153, 18.8622337908,  1.0372310887,   .5765405345,   .6398870920
  213,   .3538205980,142.5414468862, 18.8753376155,  1.0288165092,   .5752629674,   .6366776529
  214,   .3554817276,143.2106555570, 18.8882707281,  1.0207018304,   .5739252323,   .6333955977
  215,   .3571428571,143.8798642278, 18.9010336760,  1.0129144573,   .5725309436,   .6300555903
  216,   .3588039867,144.5490728986, 18.9136289027,  1.0054493389,   .5711003740,   .6267134792
  217,   .3604651163,145.2182815695, 18.9260764471,   .9982291991,   .5696549198,   .6234145760
  218,   .3621262458,145.8874902403, 18.9383862262,   .9913264320,   .5681565593,   .6200883988
  219,   .3637873754,146.5566989111, 18.9506070378,   .9845496718,   .5666701224,   .6168184483
  220,   .3654485050,147.2259075819, 18.9626940806,   .9780751009,   .5651393935,   .6134649397
  221,   .3671096346,147.8951162528, 18.9746295831,   .9719648619,   .5635481778,   .6100270166
  222,   .3687707641,148.5643249236, 18.9864138095,   .9661985634,   .5619031833,   .6065379212
  223,   .3704318937,149.2335335944, 18.9980467931,   .9607576269,   .5602110169,   .6030280461
  224,   .3720930233,149.9027422653, 19.0095277230,   .9556259535,   .5584809454,   .5995243951
  225,   .3737541528,150.5719509361, 19.0208509444,   .9508047333,   .5567462167,   .5960386577
  226,   .3754152824,151.2411596069, 19.0320292029,   .9462611320,   .5549655155,   .5925959336
  227,   .3770764120,151.9103682777, 19.0430614294,   .9419741211,   .5531464788,   .5892131219
  228,   .3787375415,152.5795769486, 19.0539464307,   .9379224534,   .5512970420,   .5859044471
  229,   .3803986711,153.2487856194, 19.0646829253,   .9340846828,   .5494253685,   .5826816485
  230,   .3820598007,153.9179942902, 19.0752695763,   .9304391999,   .5475397212,   .5795541539
  231,   .3837209302,154.5872029610, 19.0857050209,   .9269642778,   .5456482812,   .5765292370
  232,   .3853820598,155.2564116319, 19.0959878969,   .9236381268,   .5437589153,   .5736121561
  233,   .3870431894,155.9256203027, 19.1061168674,   .9204389581,   .5418788985,   .5708062755
  234,   .3887043189,156.5948289735, 19.1160906426,   .9173450614,   .5400146009,   .5681131740
  235,   .3903654485,157.2640376443, 19.1259080005,   .9143349003,   .5381711541,   .5655327423
  236,   .3920265781,157.9332463152, 19.1355678043,   .9113872380,   .5363521178,   .5630632758
  237,   .3936877076,158.6024549860, 19.1450690191,   .9084813030,   .5345591761,   .5607015704
  238,   .3953488372,159.2716636568, 19.1544107255,   .9055970123,   .5327919031,   .5584430269
  239,   .3970099668,159.9408723277, 19.1635921309,   .9027152688,   .5310476451,   .5562817748
  240,   .3986710963,160.6100809985, 19.1726257427,   .8998135865,   .5293537254,   .5542193450
  241,   .4003322259,161.2792896693, 19.1815285141,   .8968661783,   .5277565374,   .5522525653
  242,   .4019933555,161.9484983401, 19.1902596321,   .8938798643,   .5261627994,   .5503448610
  243,   .4036544850,162.6177070110, 19.1988202693,   .8908530443,   .5245773232,   .5484912346
  244,   .4053156146,163.2869156818, 19.2072116154,   .8877858205,   .5230045930,   .5466869588
  245,   .4069767442,163.9561243526, 19.2154348571,   .8846796555,   .5214488891,   .5449279092
  246,   .4086378738,164.6253330234, 19.2234911565,   .8815370540,   .5199144011,   .5432109392
  247,   .4102990033,165.2945416943, 19.2313816270,   .8783612778,   .5184053220,   .5415342916
  248,   .4119601329,165.9637503651, 19.2391073081,   .8751561090,   .5169259228,   .5398980455
  249,   .4136212625,166.6329590359, 19.2466756873,   .8719151706,           NAN,           NAN
  250,   .4152823920,167.3021677068, 19.2541247551,   .8685971599,           NAN,           NAN
  251,   .4169435216,167.9713763776, 19.2614238710,   .8652558145,           NAN,           NAN
  252,   .4186046512,168.6405850484, 19.2685728696,   .8618815950,           NAN,           NAN
  253,   .4202657807,169.3097937192, 19.2755714139,   .8584659396,           NAN,           NAN
  254,   .4219269103,169.9790023901, 19.2824190854,   .8550015881,           NAN,           NAN
  255,   .4235880399,170.6482110609, 19.2891210886,   .8515809149,           NAN,           NAN
  256,   .4252491694,171.3174197317, 19.2956482070,   .8482158317,           NAN,           NAN
  257,   .4269102990,171.9866284025, 19.3019911423,   .8448624437,           NAN,           NAN
  258,   .4285714286,172.6558370734, 19.3081568245,   .8415427332,           NAN,           NAN
  259,   .4302325581,173.3250457442, 19.3141571646,   .8382821409,           NAN,           NAN
  260,   .4318936877,173.9942544150, 19.3200058022,   .8351643773,           NAN,           NAN
  261,   .4335548173,174.6634630859, 19.3256788983,   .8320895912,           NAN,           NAN
  262,   .4352159468,175.3326717567, 19.3311753531,   .8290234727,           NAN,           NAN
  263,   .4368770764,176.0018804275, 19.3364992748,   .8259745676,           NAN,           NAN
  264,   .4385382060,176.6710890983, 19.3416544688,   .8229559623,           NAN,           NAN
  265,   .4401993355,177.3402977692, 19.3466444172,   .8199847910,           NAN,           NAN
  266,   .4418604651,178.0095064400, 19.3514722618,   .8170816658,           NAN,           NAN
  267,   .4435215947,178.6787151108, 19.3561407904,   .8142700354,           NAN,           NAN
  268,   .4451827243,179.3479237816, 19.3606524269,   .8115754813,           NAN,           NAN
  269,   .4468438538,180.0171324525, 19.3650092272,   .8090249640,           NAN,           NAN
  270,   .4485049834,180.6863411233, 19.3692128807,   .8066460310,           NAN,           NAN
  271,   .4501661130,181.3555497941, 19.3732647165,   .8044660025,           NAN,           NAN
  272,   .4518272425,182.0247584649, 19.3771657175,   .8025111521,           NAN,           NAN
  273,   .4534883721,182.6939671358, 19.3809165390,   .8008058987,           NAN,           NAN
  274,   .4551495017,183.3631758066, 19.3845175347,   .7993720291,           NAN,           NAN
  275,   .4568106312,184.0323844774, 19.3879687880,   .7982279708,           NAN,           NAN
  276,   .4584717608,184.7015931483, 19.3912701499,   .7973881326,           NAN,           NAN
  277,   .4601328904,185.3708018191, 19.3944212811,   .7968623320,           NAN,           NAN
  278,   .4617940199,186.0400104899, 19.3974217006,   .7966553269,           NAN,           NAN
  279,   .4634551495,186.7092191607, 19.4002708377,   .7967664661,           NAN,           NAN
  280,   .4651162791,187.3784278316, 19.4029680882,   .7971894741,           NAN,           NAN
  281,   .4667774086,188.0476365024, 19.4055128740,   .7979123789,           NAN,           NAN
  282,   .4684385382,188.7168451732, 19.4079047048,   .7989175918,           NAN,           NAN
  283,   .4700996678,189.3860538440, 19.4101432412,   .8001821421,           NAN,           NAN
  284,   .4717607973,190.0552625149, 19.4122283586,   .8016780667,           NAN,           NAN
  285,   .4734219269,190.7244711857, 19.4141602112,   .8033729476,           NAN,           NAN
  286,   .4750830565,191.3936798565, 19.4159392933,   .8052305864,           NAN,           NAN
  287,   .4767441860,192.0628885274, 19.4175664999,   .8072117982,           NAN,           NAN
  288,   .4784053156,192.7320971982, 19.4190431821,   .8092752984,           NAN,           NAN
  289,   .4800664452,193.4013058690, 19.4203711983,   .8113786512,           NAN,           NAN
  290,   .4817275748,194.0705145398, 19.4215529602,   .8134792390,           NAN,           NAN
  291,   .4833887043,194.7397232107, 19.4225914703,   .8155352013,           NAN,           NAN
  292,   .4850498339,195.4089318815, 19.4234903515,   .8175062856,           NAN,           NAN
  293,   .4867109635,196.0781405523, 19.4242538676,   .8193545399,           NAN,           NAN
  294,   .4883720930,196.7473492231, 19.4248869312,   .8210447665,           NAN,           NAN
  295,   .4900332226,197.4165578940, 19.4253951008,   .8225446464,           NAN,           NAN
  296,   .4916943522,198.0857665648, 19.4257845633,   .8238244292,           NAN,           NAN
