   i    yr   yplus    t_avg    t_rms
   82,   .1362126246, 54.8751110078, 16.3960194962,  5.1635191345
   83,   .1378737542, 55.5443196786, 16.4353857059,  5.1177477676
   84,   .1395348837, 56.2135283495, 16.4738516675,  5.0747980433
   85,   .1411960133, 56.8827370203, 16.5116789402,  5.0318494815
   86,   .1428571429, 57.5519456911, 16.5488703095,  4.9891017492
   87,   .1445182724, 58.2211543620, 16.5854302287,  4.9467297459
   88,   .1461794020, 58.8903630328, 16.6213659083,  4.9049055296
   89,   .1478405316, 59.5595717036, 16.6566498671,  4.8644023070
   90,   .1495016611, 60.2287803744, 16.6913133771,  4.8249601335
   91,   .1511627907, 60.8979890453, 16.7254762611,  4.7855195014
   92,   .1528239203, 61.5671977161, 16.7592508606,  4.7470032428
   93,   .1544850498, 62.2364063869, 16.7926109632,  4.7085879731
   94,   .1561461794, 62.9056150577, 16.8255706179,  4.6698697439
   95,   .1578073090, 63.5748237286, 16.8581700050,  4.6305876291
   96,   .1594684385, 64.2440323994, 16.8904369398,  4.5907980134
   97,   .1611295681, 64.9132410702, 16.9224149888,  4.5510153886
   98,   .1627906977, 65.5824497410, 16.9540885417,  4.5112270993
   99,   .1644518272, 66.2516584119, 16.9854767599,  4.4715134877
  100,   .1661129568, 66.9208670827, 17.0165985672,  4.4319229244
  101,   .1677740864, 67.5900757535, 17.0474687460,  4.3924253282
  102,   .1694352159, 68.2592844244, 17.0780983137,  4.3529213121
  103,   .1710963455, 68.9284930952, 17.1084949065,  4.3132518104
  104,   .1727574751, 69.5977017660, 17.1386631700,  4.2732082047
  105,   .1744186047, 70.2669104368, 17.1686051565,  4.2325429708
  106,   .1760797342, 70.9361191077, 17.1983207283,  4.1909808613
  107,   .1777408638, 71.6053277785, 17.2278079667,  4.1482306413
  108,   .1794019934, 72.2745364493, 17.2570635866,  4.1039973935
  109,   .1810631229, 72.9437451201, 17.2860869223,  4.0581773340
  110,   .1827242525, 73.6129537910, 17.3150530319,  4.0118042261
  111,   .1843853821, 74.2821624618, 17.3438396975,  3.9643476644
  112,   .1860465116, 74.9513711326, 17.3724572380,  3.9160100352
  113,   .1877076412, 75.6205798035, 17.4009219404,  3.8670574268
  114,   .1893687708, 76.2897884743, 17.4292390059,  3.8178359644
  115,   .1910299003, 76.9589971451, 17.4574188250,  3.7687168579
  116,   .1926910299, 77.6282058159, 17.4856922344,  3.7185531727
  117,   .1943521595, 78.2974144868, 17.5139730742,  3.6686183620
  118,   .1960132890, 78.9666231576, 17.5421052740,  3.6200559784
  119,   .1976744186, 79.6358318284, 17.5701123681,  3.5727977785
  120,   .1993355482, 80.3050404992, 17.5980174388,  3.5267501443
  121,   .2009966777, 80.9742491701, 17.6258427629,  3.4818031426
  122,   .2026578073, 81.6434578409, 17.6536094034,  3.4378371223
  123,   .2043189369, 82.3126665117, 17.6813367798,  3.3947273573
  124,   .2059800664, 82.9818751825, 17.7090422421,  3.3523472450
  125,   .2076411960, 83.6510838534, 17.7367406739,  3.3105705367
  126,   .2093023256, 84.3202925242, 17.7644441428,  3.2692730103
  127,   .2109634551, 84.9895011950, 17.7921616123,  3.2283339127
  128,   .2126245847, 85.6587098659, 17.8198987288,  3.1876374046
  129,   .2142857143, 86.3279185367, 17.8476576899,  3.1470741377
  130,   .2159468439, 86.9971272075, 17.8753019930,  3.1081060472
  131,   .2176079734, 87.6663358783, 17.9029564930,  3.0698419287
  132,   .2192691030, 88.3355445492, 17.9306683870,  3.0317484328
  133,   .2209302326, 89.0047532200, 17.9584043185,  2.9940797231
  134,   .2225913621, 89.6739618908, 17.9861310471,  2.9570881343
  135,   .2242524917, 90.3431705616, 18.0138145335,  2.9210432961
  136,   .2259136213, 91.0123792325, 18.0412458330,  2.8852367840
  137,   .2275747508, 91.6815879033, 18.0684330147,  2.8495181498
  138,   .2292358804, 92.3507965741, 18.0954316115,  2.8147840962
  139,   .2308970100, 93.0200052450, 18.1219799241,  2.7811278988
  140,   .2325581395, 93.6892139158, 18.1479799803,  2.7481412161
  141,   .2342192691, 94.3584225866, 18.1736307629,  2.7152229286
  142,   .2358803987, 95.0276312574, 18.1989265481,  2.6825116941
  143,   .2375415282, 95.6968399283, 18.2238613647,  2.6501562481
  144,   .2392026578, 96.3660485991, 18.2484288701,  2.6183102809
  145,   .2408637874, 97.0352572699, 18.2726223024,  2.5871259492
  146,   .2425249169, 97.7044659407, 18.2964345056,  2.5567466526
  147,   .2441860465, 98.3736746116, 18.3198580185,  2.5272996862
  148,   .2458471761, 99.0428832824, 18.3428852217,  2.4988893424
  149,   .2475083056, 99.7120919532, 18.3655085333,  2.4715909780
  150,   .2491694352,100.3813006241, 18.3877206443,  2.4454464915
  151,   .2508305648,101.0505092949, 18.4095147834,  2.4204615669
  152,   .2524916944,101.7197179657, 18.4308850002,  2.3966049428
  153,   .2541528239,102.3889266365, 18.4518264526,  2.3738098570
  154,   .2558139535,103.0581353074, 18.4723356857,  2.3519776936
  155,   .2574750831,103.7273439782, 18.4924108848,  2.3309837391
  156,   .2591362126,104.3965526490, 18.5120520866,  2.3106848150
  157,   .2607973422,105.0657613198, 18.5311763086,  2.2926761956
  158,   .2624584718,105.7349699907, 18.5498877059,  2.2751042713
  159,   .2641196013,106.4041786615, 18.5682960348,  2.2580038325
  160,   .2657807309,107.0733873323, 18.5863850815,  2.2409785561
  161,   .2674418605,107.7425960031, 18.6041650754,  2.2240285936
  162,   .2691029900,108.4118046740, 18.6216437267,  2.2071587871
  163,   .2707641196,109.0810133448, 18.6388266598,  2.1903807908
  164,   .2724252492,109.7502220156, 18.6557179007,  2.1737148025
  165,   .2740863787,110.4194306865, 18.6723204067,  2.1571908821
  166,   .2757475083,111.0886393573, 18.6886366269,  2.1408498499
  167,   .2774086379,111.7578480281, 18.7046690794,  2.1247437641
  168,   .2790697674,112.4270566989, 18.7204209353,  2.1089359832
  169,   .2807308970,113.0962653698, 18.7360904577,  2.0928225813
  170,   .2823920266,113.7654740406, 18.7516320393,  2.0764203999
  171,   .2840531561,114.4346827114, 18.7669478102,  2.0601037674
  172,   .2857142857,115.1038913822, 18.7820643943,  2.0438867907
  173,   .2873754153,115.7731000531, 18.7970095141,  2.0277960216
  174,   .2890365449,116.4423087239, 18.8118115385,  2.0118699637
  175,   .2906976744,117.1115173947, 18.8264990562,  1.9961597589
  176,   .2923588040,117.7807260656, 18.8409259841,  1.9810346471
  177,   .2940199336,118.4499347364, 18.8553363940,  1.9655061360
  178,   .2956810631,119.1191434072, 18.8698574107,  1.9491004378
  179,   .2973421927,119.7883520780, 18.8844590453,  1.9326525451
  180,   .2990033223,120.4575607489, 18.8989392109,  1.9164581998
  181,   .3006644518,121.1267694197, 18.9133036821,  1.9004625998
  182,   .3023255814,121.7959780905, 18.9275568498,  1.8846123804
  183,   .3039867110,122.4651867613, 18.9417014510,  1.8688589972
  184,   .3056478405,123.1343954322, 18.9557383229,  1.8531617934
  185,   .3073089701,123.8036041030, 18.9696658862,  1.8379677206
  186,   .3089700997,124.4728127738, 18.9834830006,  1.8236316873
  187,   .3106312292,125.1420214447, 18.9971935433,  1.8093302393
  188,   .3122923588,125.8112301155, 19.0108006771,  1.7950994151
  189,   .3139534884,126.4804387863, 19.0243068444,  1.7809854061
  190,   .3156146179,127.1496474571, 19.0377139035,  1.7670428695
  191,   .3172757475,127.8188561280, 19.0510232590,  1.7533328842
  192,   .3189368771,128.4880647988, 19.0642359773,  1.7399206902
  193,   .3205980066,129.1572734696, 19.0773489392,  1.7269466479
  194,   .3222591362,129.8264821404, 19.0903505598,  1.7146033505
  195,   .3239202658,130.4956908113, 19.1032494320,  1.7027327666
  196,   .3255813953,131.1648994821, 19.1160465253,  1.6913688718
  197,   .3272425249,131.8341081529, 19.1287431232,  1.6805365167
  198,   .3289036545,132.5033168237, 19.1413408095,  1.6702515915
  199,   .3305647841,133.1725254946, 19.1538414047,  1.6605218127
  200,   .3322259136,133.8417341654, 19.1662468517,  1.6513480531
  201,   .3338870432,134.5109428362, 19.1784610124,  1.6425636800
  202,   .3355481728,135.1801515071, 19.1905048516,  1.6339795091
  203,   .3372093023,135.8493601779, 19.2024709584,  1.6256692036
  204,   .3388704319,136.5185688487, 19.2143483950,  1.6175949896
  205,   .3405315615,137.1877775195, 19.2261262954,  1.6097090900
  206,   .3421926910,137.8569861904, 19.2377938567,  1.6019561113
  207,   .3438538206,138.5261948612, 19.2493403052,  1.5942756615
  208,   .3455149502,139.1954035320, 19.2607548432,  1.5866049939
  209,   .3471760797,139.8646122028, 19.2720265829,  1.5788814605
  210,   .3488372093,140.5338208737, 19.2831444745,  1.5710445591
  211,   .3504983389,141.2030295445, 19.2942748929,  1.5632367007
  212,   .3521594684,141.8722382153, 19.3052636081,  1.5554169205
  213,   .3538205980,142.5414468862, 19.3160821441,  1.5475217409
  214,   .3554817276,143.2106555570, 19.3267230193,  1.5395038229
  215,   .3571428571,143.8798642278, 19.3371767111,  1.5313167033
  216,   .3588039867,144.5490728986, 19.3474537701,  1.5229437036
  217,   .3604651163,145.2182815695, 19.3576316693,  1.5143026841
  218,   .3621262458,145.8874902403, 19.3676883951,  1.5052486356
  219,   .3637873754,146.5566989111, 19.3774428130,  1.4975902344
  220,   .3654485050,147.2259075819, 19.3870540944,  1.4900178495
  221,   .3671096346,147.8951162528, 19.3965796522,  1.4820058772
  222,   .3687707641,148.5643249236, 19.4060075027,  1.4736497096
  223,   .3704318937,149.2335335944, 19.4153242581,  1.4650352132
  224,   .3720930233,149.9027422653, 19.4245221034,  1.4562350063
  225,   .3737541528,150.5719509361, 19.4336930182,  1.4472477925
  226,   .3754152824,151.2411596069, 19.4427146593,  1.4381730936
  227,   .3770764120,151.9103682777, 19.4515757777,  1.4290499592
  228,   .3787375415,152.5795769486, 19.4602655998,  1.4199157669
  229,   .3803986711,153.2487856194, 19.4687739162,  1.4108057535
  230,   .3820598007,153.9179942902, 19.4770911794,  1.4017525166
  231,   .3837209302,154.5872029610, 19.4852086079,  1.3927855566
  232,   .3853820598,155.2564116319, 19.4931182974,  1.3839309074
  233,   .3870431894,155.9256203027, 19.5008133371,  1.3752108807
  234,   .3887043189,156.5948289735, 19.5082879312,  1.3666439274
  235,   .3903654485,157.2640376443, 19.5155375237,  1.3582446054
  236,   .3920265781,157.9332463152, 19.5225589247,  1.3500236214
  237,   .3936877076,158.6024549860, 19.5293504373,  1.3419879021
  238,   .3953488372,159.2716636568, 19.5359119830,  1.3341406338
  239,   .3970099668,159.9408723277, 19.5422452234,  1.3264811970
  240,   .3986710963,160.6100809985, 19.5483546180,  1.3190279272
  241,   .4003322259,161.2792896693, 19.5542546138,  1.3117542048
  242,   .4019933555,161.9484983401, 19.5599569141,  1.3045617903
  243,   .4036544850,162.6177070110, 19.5654727665,  1.2974582218
  244,   .4053156146,163.2869156818, 19.5708132054,  1.2904514080
  245,   .4069767442,163.9561243526, 19.5759890004,  1.2835494993
  246,   .4086378738,164.6253330234, 19.5810106261,  1.2767607596
  247,   .4102990033,165.2945416943, 19.5858882509,  1.2700934459
  248,   .4119601329,165.9637503651, 19.5906317442,  1.2635556989
  249,   .4136212625,166.6329590359, 19.5952456816,  1.2572072806
  250,   .4152823920,167.3021677068, 19.5997366968,  1.2511656440
  251,   .4169435216,167.9713763776, 19.6041532711,  1.2450630054
  252,   .4186046512,168.6405850484, 19.6084996445,  1.2389131166
  253,   .4202657807,169.3097937192, 19.6127798053,  1.2327291960
  254,   .4219269103,169.9790023901, 19.6169976801,  1.2265239706
  255,   .4235880399,170.6482110609, 19.6211665634,  1.2203769240
  256,   .4252491694,171.3174197317, 19.6252614213,  1.2142491493
  257,   .4269102990,171.9866284025, 19.6292678186,  1.2081253725
  258,   .4285714286,172.6558370734, 19.6331498000,  1.2020869265
  259,   .4302325581,173.3250457442, 19.6368905129,  1.1962275814
  260,   .4318936877,173.9942544150, 19.6404335622,  1.1907305933
  261,   .4335548173,174.6634630859, 19.6437494058,  1.1851901183
  262,   .4352159468,175.3326717567, 19.6468941542,  1.1793952156
  263,   .4368770764,176.0018804275, 19.6498568432,  1.1733344890
  264,   .4385382060,176.6710890983, 19.6526284732,  1.1670002111
  265,   .4401993355,177.3402977692, 19.6552020009,  1.1603892844
  266,   .4418604651,178.0095064400, 19.6575723111,  1.1535040770
  267,   .4435215947,178.6787151108, 19.6597361717,  1.1463531040
  268,   .4451827243,179.3479237816, 19.6616921721,  1.1389515331
  269,   .4468438538,180.0171324525, 19.6634406485,  1.1313214964
  270,   .4485049834,180.6863411233, 19.6649835951,  1.1234921943
  271,   .4501661130,181.3555497941, 19.6663245665,  1.1154997861
  272,   .4518272425,182.0247584649, 19.6674685689,  1.1073870635
  273,   .4534883721,182.6939671358, 19.6684219464,  1.0992029111
  274,   .4551495017,183.3631758066, 19.6691922600,  1.0910015620
  275,   .4568106312,184.0323844774, 19.6697881643,  1.0828416622
  276,   .4584717608,184.7015931483, 19.6702192823,  1.0747851611
  277,   .4601328904,185.3708018191, 19.6704960795,  1.0668960506
  278,   .4617940199,186.0400104899, 19.6706297408,  1.0592389782
  279,   .4634551495,186.7092191607, 19.6706320509,  1.0518777623
  280,   .4651162791,187.3784278316, 19.6705152798,  1.0448738415
  281,   .4667774086,188.0476365024, 19.6702920757,  1.0382846890
  282,   .4684385382,188.7168451732, 19.6699753668,  1.0321622265
  283,   .4700996678,189.3860538440, 19.6695782736,  1.0265512708
  284,   .4717607973,190.0552625149, 19.6691140335,  1.0214880435
  285,   .4734219269,190.7244711857, 19.6685959396,  1.0169987772
  286,   .4750830565,191.3936798565, 19.6680372945,  1.0130984424
  287,   .4767441860,192.0628885274, 19.6674513814,  1.0097896208
  288,   .4784053156,192.7320971982, 19.6668514543,  1.0070615431
  289,   .4800664452,193.4013058690, 19.6662507479,  1.0048893030
  290,   .4817275748,194.0705145398, 19.6656625095,  1.0032332544
  291,   .4833887043,194.7397232107, 19.6651000543,  1.0020385878
  292,   .4850498339,195.4089318815, 19.6645768454,  1.0012350751
  293,   .4867109635,196.0781405523, 19.6641066000,  1.0007369598
  294,   .4883720930,196.7473492231, 19.6637034236,  1.0004429589
  295,   .4900332226,197.4165578940, 19.6633819736,  1.0002363301
  296,   .4916943522,198.0857665648, 19.6631576530,   .9999849439
  297,   .4933554817,198.7549752356, 19.6630468374,   .9995412858
  298,   .4950166113,199.4241839064, 19.6630671346,   .9987422967
  299,   .4966777409,200.0933925773, 19.6632376804,   .9974089421
  300,   .4983388704,200.7626012481, 19.6635794704,   .9953453846
